0
0
0
470
860
1330
1540
1760
2000
2070
2260
2260
2400
2420
2490
2510
2680
2830
2920
2990
2960
3020
3100
3010
2990
2940
2840
2860
2770
2680
2660
2600
2670
2610
2610
2530
2590
2610
2630
2730
2810
2940
3030
3030
3050
3050
3050
3070
2980
2840
2830
