0
0
500
1170
1270
1350
1660
1910
2130
2210
2240
2370
2370
2390
2360
2470
2390
2400
2410
2500
2500
2490
2560
2540
2560
2520
2540
2550
2600
2530
2490
2570
2540
2600
2600
2570
2540
2540
2570
2590
2560
2540
2500
2450
2530
2580
2580
2540
2560
2560
2610
