0
0
0
210
510
940
1390
1800
2010
2090
2210
2290
2330
2420
2440
2480
2420
2480
2420
2410
2350
2380
2430
2430
2400
2390
2290
2430
2380
2410
2300
2500
2360
2450
2450
2560
2590
2570
2570
2540
2640
2600
2560
2450
2560
2500
2460
2470
2490
2440
2450
