0
0
590
1220
1450
1640
1870
1960
2230
2330
2450
2410
2470
2490
2550
2640
2820
2790
2830
2930
3030
3050
3000
2960
2910
2900
2810
2720
2690
2770
2770
2700
2660
2670
2690
2640
2690
2600
2610
2790
2910
2910
2880
2940
3010
3070
3050
2900
2830
2890
2860
